idx,die_code,sleep_pct,load1,load2,tmp0,tmp1,tmp2,tmp3,bpx65_a,bpx65_b,bpw34_a,bpw34_b,n3163_a,n3163_b,adr4525,psram,fram,eeprom
3345,54,94,1,0,1049,1356,818,1583,6452,6078,5401,5311,0,1,20476,2,4,5
3346,54,94,1,0,1043,1354,813,1573,6323,6085,5280,5243,0,0,20486,4,4,1
3347,54,98,1,0,1048,1346,815,1575,6430,6038,5342,5304,0,0,20482,3,4,2
3348,54,97,1,0,1035,1346,820,1570,6348,6196,5199,5157,0,0,20486,5,2,1
3349,54,96,1,0,1042,1354,802,1567,6393,6159,5368,5157,0,0,20480,4,1,5
3350,54,94,1,0,1041,1339,801,1566,6278,6137,5199,5121,0,0,20475,3,5,3
3351,54,96,1,0,1028,1344,796,1559,6285,6150,5204,5106,0,0,20476,4,3,2
3352,54,98,1,1,1030,1337,794,1556,6235,5968,5281,5138,0,0,20476,1,3,1
3353,54,94,1,0,1024,1332,794,1545,6101,6113,5311,5186,0,0,20478,3,2,2
3354,54,97,1,0,1026,1336,787,1551,6257,6136,5117,5087,0,0,20482,3,1,1
3355,54,97,1,0,1023,1324,787,1542,6236,5897,5123,5078,0,0,20478,3,1,1
3356,54,98,1,0,1010,1329,795,1550,6178,5908,5222,5050,0,0,20486,5,4,3
3357,54,94,1,0,1010,1330,791,1545,6050,5882,5207,5136,0,0,20487,4,2,2
3358,54,96,1,0,1014,1325,782,1540,6031,5983,5125,4997,0,0,20472,4,5,4
3359,54,97,1,0,1009,1323,778,1528,6034,6053,5050,5143,0,0,20483,1,1,2
3360,54,96,1,1,1003,1315,778,1526,6012,5956,5226,5118,0,0,20478,4,1,3
3361,54,97,1,0,1001,1304,767,1523,6045,5942,5121,5104,0,0,20477,5,1,2
3362,54,96,1,0,1006,1314,777,1516,6146,5854,5165,4943,1,0,20483,1,1,3
3363,54,97,1,0,992,1311,763,1513,6138,5931,5004,5068,0,0,20472,2,3,3
3364,54,95,1,0,1001,1300,764,1526,6011,5828,5060,4943,0,0,20478,2,2,3
3365,54,94,1,0,995,1305,765,1519,6054,5926,5089,4921,0,0,20481,3,4,1
3366,54,96,1,0,983,1292,758,1518,6004,5777,5121,4858,0,0,20477,2,4,5
3367,54,96,1,0,981,1292,760,1511,5971,5802,4921,4848,0,0,20485,1,3,1
3368,54,98,1,1,983,1293,753,1502,6025,5712,5132,4871,0,0,20487,2,4,4
3369,54,98,1,0,982,1281,744,1501,5833,5769,5075,4884,0,0,20476,3,3,5
3370,54,95,1,0,970,1286,739,1496,5956,5848,5056,4892,0,0,20486,1,4,5
3371,54,95,1,0,972,1271,740,1491,5815,5831,4972,4898,0,0,20475,1,2,5
3372,54,94,1,0,962,1280,736,1491,5851,5812,4896,4844,0,0,20486,5,4,1
3373,54,94,1,0,967,1278,736,1483,5895,5619,4778,4809,0,0,20477,1,5,3
3374,54,95,1,0,965,1276,727,1494,5857,5631,4938,4781,0,0,20488,3,4,5
3375,53,95,1,0,962,1274,724,1480,5895,5589,4910,4842,0,0,20474,5,3,2
3376,53,94,1,1,954,1261,727,1477,5874,5604,4735,4802,0,0,20487,3,4,5
3377,53,94,1,0,958,1254,716,1477,5782,5601,4753,4727,0,0,20476,2,3,3
3378,53,94,1,0,945,1256,726,1483,5714,5527,4730,4710,0,0,20478,1,3,1
3379,53,98,1,0,955,1256,712,1476,5768,5471,4698,4779,0,0,20483,2,4,5
3380,53,94,1,0,938,1251,706,1471,5832,5563,4714,4700,0,0,20483,2,5,1
3381,53,94,1,0,946,1242,705,1471,5602,5590,4884,4807,0,1,20480,1,3,3
3382,53,96,1,0,930,1240,705,1464,5626,5613,4659,4731,0,0,20480,3,4,1
3383,53,97,1,0,936,1250,698,1463,5660,5483,4829,4742,0,0,20488,5,1,3
3384,53,97,1,1,927,1236,694,1450,5649,5404,4696,4619,0,0,20478,4,5,5
3385,53,97,1,0,923,1229,702,1453,5718,5470,4771,4713,0,0,20476,3,1,2
3386,53,94,1,0,933,1228,703,1449,5653,5586,4862,4633,0,0,20486,3,2,4
3387,53,98,1,0,929,1224,688,1442,5522,5531,4623,4553,0,0,20485,3,5,1
3388,53,95,1,0,924,1233,697,1439,5586,5391,4663,4602,0,0,20484,5,3,4
3389,53,98,1,0,912,1231,685,1444,5676,5400,4543,4584,0,0,20476,2,4,3
3390,53,96,1,0,911,1220,690,1446,5466,5393,4752,4612,0,0,20488,1,4,4
3391,53,95,1,0,916,1210,675,1440,5519,5351,4521,4615,0,0,20487,2,3,1
3392,53,98,1,1,908,1213,671,1425,5625,5452,4675,4499,0,0,20482,2,1,4
3393,53,96,1,0,910,1207,668,1422,5472,5424,4625,4628,0,0,20474,5,1,1
3394,53,95,1,0,901,1203,663,1427,5538,5297,4710,4569,0,0,20475,3,3,2
3395,53,94,1,0,900,1213,665,1422,5407,5294,4561,4541,0,0,20479,1,5,3
3396,53,96,1,0,891,1207,669,1426,5454,5195,4554,4429,0,0,20487,5,3,4
3397,53,94,1,0,886,1203,653,1424,5348,5341,4571,4402,0,0,20478,3,1,5
3398,53,96,1,0,890,1197,658,1409,5518,5285,4478,4521,0,0,20488,5,1,5
3399,53,98,1,0,892,1200,651,1405,5483,5171,4495,4406,0,0,20484,1,3,4
3400,53,96,1,1,876,1182,645,1411,5416,5337,4518,4414,0,0,20481,2,1,4
3401,53,96,1,0,880,1188,642,1407,5384,5202,4559,4430,0,0,20485,4,3,1
3402,53,97,1,0,880,1179,647,1400,5351,5081,4630,4361,0,0,20480,4,1,1
3403,53,97,1,0,878,1174,650,1391,5403,5277,4343,4372,0,0,20473,3,5,5
3404,53,98,1,0,875,1175,639,1397,5273,5070,4396,4332,0,0,20480,1,4,2
3405,53,97,1,0,864,1180,642,1385,5393,5058,4293,4348,0,0,20472,1,5,2
3406,53,98,1,0,865,1163,628,1391,5353,5157,4502,4392,0,0,20485,2,1,2
3407,53,97,1,0,866,1168,629,1382,5304,5206,4335,4323,0,0,20472,4,3,3
3408,53,95,1,1,865,1171,623,1389,5299,5041,4292,4334,0,0,20478,5,1,3
3409,53,96,1,0,847,1159,628,1386,5172,5147,4409,4304,0,0,20488,3,2,4
3410,53,98,1,0,846,1151,626,1377,5222,5000,4242,4325,0,0,20485,1,2,4
3411,53,94,1,0,841,1153,622,1365,5185,5052,4223,4280,0,0,20473,5,4,4
3412,53,96,1,0,852,1147,620,1371,5132,5080,4329,4325,0,0,20475,5,5,5
3413,53,97,1,0,839,1153,608,1366,5060,4878,4430,4251,0,0,20474,1,4,5
3414,53,96,1,0,834,1144,605,1370,5101,4873,4401,4246,0,0,20488,3,5,4
3415,53,98,1,0,835,1135,611,1366,5034,4951,4266,4158,0,1,20476,4,5,4
3416,53,97,1,1,829,1140,601,1354,5019,5050,4379,4246,0,0,20483,2,5,3
3417,52,97,1,0,833,1133,595,1354,5054,4991,4365,4218,1,0,20482,5,1,1
3418,52,96,1,0,830,1134,600,1350,4998,4790,4244,4080,0,0,20480,3,5,2
3419,52,97,1,0,821,1127,594,1352,5032,5000,4366,4210,0,0,20485,4,4,2
3420,52,97,1,0,823,1128,584,1352,5114,4872,4094,4066,0,0,20482,3,2,3
3421,52,94,1,0,813,1123,589,1350,4958,4790,4179,4211,0,0,20472,1,5,5
3422,52,98,1,0,810,1126,591,1347,4867,4735,4181,4034,0,0,20482,4,2,5
3423,52,94,1,0,819,1111,585,1335,4897,4921,4289,4009,0,0,20483,5,4,2
3424,52,96,1,1,805,1109,580,1326,4960,4810,4081,4039,0,0,20483,3,5,5
3425,52,95,1,0,801,1116,569,1332,4983,4881,4015,4051,0,0,20485,1,3,1
3426,52,96,1,0,802,1101,568,1330,4852,4711,3971,4094,0,0,20473,2,3,4
3427,52,96,1,0,803,1098,563,1318,4895,4681,4019,4065,0,0,20478,3,1,1
3428,52,98,1,0,788,1107,570,1320,4941,4608,3999,3971,0,0,20478,4,5,4
3429,52,97,1,0,800,1097,566,1322,4879,4738,4146,3960,0,1,20472,1,1,5
3430,52,95,1,0,791,1100,559,1318,4852,4692,4154,3979,0,0,20479,4,2,5
3431,52,97,1,0,780,1099,561,1310,4693,4678,3912,3946,0,0,20487,3,2,4
3432,52,97,1,1,775,1092,555,1316,4894,4666,3905,4029,0,0,20472,4,5,1
3433,52,96,1,0,785,1086,550,1307,4822,4670,3967,3959,0,0,20472,3,1,1
3434,52,95,1,0,769,1089,539,1298,4729,4651,4053,3840,0,0,20484,5,4,3
3435,52,94,1,0,769,1085,547,1295,4792,4665,3918,3839,0,0,20474,4,4,2
3436,52,96,1,0,776,1074,545,1298,4772,4529,3922,3958,0,0,20487,3,4,3
3437,52,95,1,0,763,1075,532,1296,4762,4535,3843,3863,0,0,20475,3,3,1
3438,52,95,1,0,757,1067,542,1292,4734,4617,3844,3829,0,0,20485,3,2,2
3439,52,98,1,0,761,1076,527,1288,4704,4444,3812,3765,0,0,20482,2,3,1
3440,52,98,1,1,766,1071,529,1287,4575,4489,3808,3803,0,0,20484,2,1,1
3441,52,95,1,0,763,1064,524,1275,4689,4563,4025,3899,0,0,20479,4,3,1
3442,52,97,1,0,757,1061,522,1274,4691,4488,3952,3837,0,0,20486,3,3,5
3443,52,94,1,0,749,1055,520,1275,4535,4337,3722,3724,0,0,20476,2,3,5
3444,52,95,1,0,748,1058,515,1266,4547,4404,3820,3857,0,0,20476,5,4,2
3445,52,98,1,0,750,1058,518,1260,4569,4392,3775,3779,0,0,20472,5,5,5
3446,52,94,1,0,735,1043,502,1264,4535,4426,3788,3758,0,0,20488,5,1,5
3447,52,97,1,0,739,1037,511,1264,4442,4425,3918,3742,0,0,20472,4,1,1
3448,52,95,1,1,730,1045,498,1251,4506,4468,3922,3643,0,0,20480,4,1,4
3449,52,98,1,0,735,1044,503,1250,4507,4276,3739,3682,1,0,20485,4,4,1
3450,52,97,1,0,735,1034,497,1247,4545,4422,3759,3645,0,0,20483,5,5,1
3451,52,94,1,0,731,1026,486,1246,4464,4215,3820,3602,0,0,20483,1,2,2
3452,52,98,1,0,726,1026,488,1241,4506,4399,3769,3606,0,0,20486,2,4,2
3453,52,97,1,0,719,1033,491,1238,4488,4247,3709,3586,0,0,20472,3,5,2
3454,52,94,1,0,714,1025,492,1238,4293,4198,3751,3624,0,0,20483,1,1,5
3455,52,97,1,0,713,1013,485,1233,4411,4316,3565,3527,0,0,20483,2,4,5
3456,52,94,1,1,711,1020,473,1239,4319,4143,3604,3606,0,0,20476,4,3,3
3457,52,98,1,0,703,1018,470,1225,4356,4208,3744,3654,0,1,20481,1,5,1
3458,51,95,1,0,709,1017,480,1234,4356,4201,3569,3490,0,0,20487,5,1,2
3459,51,98,1,0,699,1005,469,1232,4360,4252,3596,3494,0,0,20484,2,4,2
3460,51,97,1,0,700,1008,467,1217,4221,4260,3470,3491,0,0,20476,4,3,3
3461,51,94,1,0,688,1008,469,1219,4282,4181,3492,3429,0,0,20477,5,1,4
3462,51,98,1,0,684,996,452,1208,4214,4065,3542,3563,1,0,20483,1,3,1
3463,51,95,1,0,688,993,451,1205,4270,4174,3401,3527,0,0,20488,1,2,3
3464,51,94,1,1,689,991,456,1210,4077,4152,3651,3438,0,0,20486,3,4,5
3465,51,97,1,0,674,985,455,1203,4209,4129,3449,3493,0,0,20473,5,4,4
3466,51,98,1,0,670,987,447,1207,4189,4100,3461,3428,0,0,20484,3,1,4
3467,51,96,1,0,673,988,441,1198,4190,4065,3517,3341,0,0,20486,3,1,1
3468,51,97,1,0,669,980,443,1199,4128,4058,3458,3432,0,0,20474,1,2,4
3469,51,96,1,0,671,968,433,1187,4098,4080,3578,3449,0,0,20480,1,5,1
3470,51,97,1,0,666,968,435,1190,4079,3952,3584,3333,0,0,20472,1,4,3
3471,51,96,1,0,658,963,437,1185,4122,3918,3438,3300,0,0,20484,1,3,5
3472,51,98,1,1,655,972,434,1190,4020,4029,3475,3338,0,0,20480,2,2,2
3473,51,94,1,0,662,964,428,1184,4091,3867,3492,3387,0,0,20473,2,3,3
3474,51,96,1,0,658,959,417,1177,3898,3941,3294,3330,0,0,20480,1,4,5
3475,51,96,1,0,651,955,422,1182,4074,3825,3418,3271,0,0,20474,3,1,1
3476,51,98,1,0,641,960,412,1169,4029,3838,3419,3310,0,0,20480,1,2,2
3477,51,96,1,0,636,945,413,1167,3882,3862,3461,3303,0,0,20474,5,1,4
3478,51,97,1,0,647,949,408,1165,4016,3866,3204,3254,0,0,20474,5,1,1
3479,51,96,1,0,634,939,414,1155,3880,3820,3217,3157,0,0,20485,5,3,3
3480,51,97,1,1,639,933,400,1160,3961,3810,3261,3166,0,0,20482,3,5,5
3481,51,97,1,0,632,934,399,1150,3985,3863,3299,3177,0,0,20478,1,5,3
3482,51,94,1,0,625,943,401,1150,3755,3771,3174,3271,0,0,20487,3,5,5
3483,51,97,1,0,628,928,402,1149,3766,3783,3317,3183,0,0,20483,3,1,2
3484,51,95,1,0,616,934,383,1150,3883,3619,3102,3177,0,0,20482,5,4,1
3485,51,94,1,0,616,927,383,1150,3722,3771,3119,3097,0,0,20487,4,2,2
3486,51,95,1,0,616,920,389,1134,3868,3651,3077,3065,0,0,20482,5,1,4
3487,51,94,1,0,607,918,389,1142,3868,3590,3227,3067,0,0,20473,2,3,2
3488,51,95,1,1,614,921,386,1126,3833,3708,3230,3052,0,0,20488,3,4,4
3489,51,98,1,0,612,907,372,1133,3672,3684,3124,3174,1,0,20485,5,2,4
3490,51,94,1,0,598,905,377,1131,3631,3729,3213,3055,0,0,20487,4,4,4
3491,51,95,1,0,603,902,376,1122,3638,3552,3037,3084,0,0,20475,3,1,2
3492,51,95,1,0,598,897,370,1120,3799,3630,3057,3011,0,0,20487,3,4,2
3493,51,94,1,0,601,904,369,1126,3756,3450,3229,3031,0,0,20476,1,1,1
3494,51,96,1,0,590,905,356,1120,3581,3489,3097,2992,0,0,20474,2,4,5
3495,51,96,1,0,590,894,352,1120,3574,3544,2981,3046,0,0,20481,2,5,1
3496,51,95,1,1,580,899,350,1114,3612,3456,3090,3066,0,0,20472,4,3,5
3497,51,98,1,0,575,884,356,1111,3705,3461,2921,3022,0,0,20484,3,3,2
3498,51,98,1,0,570,893,346,1105,3672,3531,3052,3018,0,0,20472,2,5,3
3499,50,95,1,0,572,879,349,1106,3456,3536,2953,2965,0,0,20480,3,1,2
3500,50,95,1,0,572,875,348,1100,3513,3411,2853,2903,0,0,20479,5,1,4
3501,50,95,1,0,567,874,337,1100,3610,3469,3096,2951,0,0,20488,3,4,2
3502,50,98,1,0,562,873,331,1095,3402,3436,2854,2809,0,0,20473,3,3,3
3503,50,96,1,0,565,867,332,1087,3576,3491,3008,2802,0,0,20472,1,2,5
3504,50,95,1,1,555,869,326,1079,3480,3352,2831,2907,0,1,20486,1,4,5
3505,50,98,1,0,557,861,326,1073,3386,3415,2887,2784,0,0,20485,5,1,4
3506,50,94,1,0,558,859,316,1073,3514,3423,2918,2818,0,0,20484,4,3,2
3507,50,94,1,0,545,856,317,1076,3283,3287,2781,2785,0,0,20475,5,2,1
3508,50,95,1,0,544,858,321,1066,3445,3393,2919,2714,0,0,20473,4,1,4
3509,50,96,1,0,540,849,311,1063,3255,3321,2873,2759,0,0,20481,1,2,5
3510,50,96,1,0,543,851,316,1061,3267,3208,2751,2804,0,0,20488,2,2,4
3511,50,95,1,0,537,843,308,1054,3273,3307,2742,2726,0,0,20486,1,4,3
3512,50,95,1,1,530,838,304,1055,3243,3206,2807,2819,1,0,20472,2,3,1
3513,50,95,1,0,536,840,297,1051,3290,3260,2715,2652,0,0,20475,5,2,1
3514,50,98,1,0,524,843,304,1049,3183,3236,2606,2736,0,0,20477,4,1,5
3515,50,97,1,0,526,833,289,1042,3195,3181,2631,2770,0,0,20484,1,4,4
3516,50,94,1,0,514,829,286,1043,3254,3104,2702,2625,0,1,20478,4,5,1
3517,50,96,1,0,512,819,284,1038,3325,3023,2661,2606,0,0,20484,5,3,5
3518,50,95,1,0,508,824,286,1047,3193,3182,2815,2563,0,0,20488,1,3,5
3519,50,94,1,0,516,826,278,1045,3272,3020,2623,2699,0,0,20483,4,1,1
3520,50,96,1,1,516,824,285,1038,3067,3163,2720,2688,0,0,20475,5,3,2
3521,50,97,1,0,501,817,276,1035,3158,3102,2593,2525,0,0,20472,3,4,4
3522,50,94,1,0,499,815,278,1029,3048,3010,2776,2671,0,0,20480,2,2,1
3523,50,96,1,0,499,814,268,1030,3174,3028,2617,2499,0,0,20476,1,5,4
3524,50,94,1,0,498,807,260,1018,3092,3007,2482,2531,0,0,20478,2,1,5
3525,50,98,1,0,500,793,266,1018,2979,3037,2688,2582,0,0,20476,1,2,3
3526,50,97,1,0,487,805,258,1018,3133,2916,2658,2540,0,0,20472,2,4,3
3527,50,96,1,0,494,791,265,1010,3102,2959,2557,2585,0,0,20488,3,5,3
3528,50,94,1,1,479,790,246,1008,2972,2887,2569,2537,0,0,20485,4,1,2
3529,50,94,1,0,480,786,247,1002,3007,2858,2613,2532,0,0,20478,5,4,2
3530,50,95,1,0,477,790,246,998,2922,2985,2544,2491,0,0,20479,2,1,5
3531,50,98,1,0,471,782,247,993,3013,2941,2403,2537,0,0,20479,2,3,2
3532,50,95,1,0,473,778,243,990,3015,2897,2495,2440,0,0,20474,5,2,4
3533,50,97,1,0,471,777,233,986,2905,2749,2504,2349,0,0,20488,3,5,2
3534,50,98,1,0,467,769,234,987,2979,2878,2342,2466,0,0,20485,1,2,1
3535,50,97,1,0,469,767,224,985,2957,2754,2407,2326,0,0,20483,1,4,2
3536,50,98,1,1,458,769,225,982,2922,2733,2481,2446,0,0,20479,5,2,5
3537,50,95,1,0,452,757,227,979,2921,2857,2507,2302,0,0,20485,3,3,2
3538,50,97,1,0,451,755,215,984,2942,2688,2504,2377,0,0,20481,2,5,3
3539,50,94,1,0,454,757,227,970,2908,2665,2327,2255,0,0,20475,2,5,5
3540,49,97,1,0,453,749,222,973,2786,2830,2244,2319,0,0,20478,2,1,2
3541,49,97,1,0,448,757,206,972,2709,2678,2235,2253,0,0,20474,4,1,5
3542,49,97,1,0,433,740,205,967,2728,2712,2321,2214,0,0,20485,4,5,4
3543,49,98,1,0,444,745,205,970,2772,2543,2275,2215,0,0,20480,1,2,2
3544,49,98,1,1,427,739,210,961,2644,2599,2333,2211,0,0,20478,4,4,4
3545,49,94,1,0,434,732,202,948,2583,2550,2328,2254,0,0,20479,4,3,3
3546,49,97,1,0,423,732,199,961,2584,2579,2269,2275,0,0,20474,4,4,2
3547,49,95,1,0,424,734,201,949,2745,2562,2271,2172,0,0,20483,3,4,2
3548,49,95,1,0,423,730,185,943,2732,2659,2320,2250,0,0,20474,2,2,4
3549,49,94,1,0,424,721,194,946,2576,2564,2253,2218,0,0,20477,3,2,5
3550,49,95,1,0,423,726,180,939,2547,2443,2187,2148,0,0,20472,1,4,5
3551,49,97,1,0,410,719,175,943,2626,2505,2325,2101,0,1,20473,5,4,2
3552,49,94,1,1,411,718,187,939,2633,2593,2193,2134,0,0,20478,2,1,4
3553,49,95,1,0,410,708,184,930,2648,2501,2042,2155,0,0,20483,5,4,1
3554,49,97,1,0,406,712,170,929,2527,2407,2208,2145,0,0,20481,1,5,4
3555,49,94,1,0,403,701,177,930,2420,2420,2238,1997,0,0,20482,2,3,1
3556,49,97,1,0,396,702,162,928,2480,2535,2103,1987,0,0,20482,2,1,3
3557,49,98,1,0,386,699,160,911,2383,2455,2100,2000,0,0,20481,1,5,4
3558,49,96,1,0,388,702,164,918,2510,2459,2085,2084,0,0,20476,2,2,2
3559,49,95,1,0,386,699,159,918,2507,2281,1986,2078,1,0,20480,4,5,5
3560,49,98,1,1,391,692,152,917,2356,2290,2118,2015,0,0,20480,2,5,5
3561,49,98,1,0,376,682,149,904,2314,2291,1929,2005,0,0,20487,2,4,1
3562,49,96,1,0,382,691,153,896,2297,2410,1889,2023,0,0,20479,1,1,3
3563,49,98,1,0,382,681,149,900,2365,2198,1850,2036,0,0,20476,3,4,2
3564,49,94,1,0,364,672,135,903,2462,2351,1868,1958,0,0,20483,1,4,4
3565,49,98,1,0,366,681,145,893,2312,2143,1846,1974,0,0,20487,3,4,4
3566,49,97,1,0,361,676,137,888,2377,2149,1982,1919,0,0,20484,1,3,5
3567,49,95,1,0,358,674,136,890,2271,2240,2020,1938,0,0,20486,3,4,2
3568,49,97,1,1,352,669,132,882,2362,2328,1762,1924,0,0,20474,3,3,3
3569,49,95,1,0,354,665,126,888,2297,2185,1801,1864,0,0,20473,5,2,1
3570,49,95,1,0,360,666,129,883,2349,2106,1810,1816,0,0,20481,3,5,5
3571,49,95,1,0,354,654,124,874,2243,2241,1965,1885,0,1,20476,3,4,5
3572,49,98,1,0,341,654,112,873,2204,2157,1852,1748,0,0,20485,5,5,4
3573,49,95,1,0,338,653,111,865,2182,2147,1771,1786,0,0,20486,3,5,3
3574,49,98,1,0,345,655,108,866,2203,2036,1704,1718,0,0,20485,5,3,4
3575,49,98,1,0,346,649,115,865,2093,2017,1746,1857,0,0,20488,3,2,1
3576,49,95,1,1,341,637,112,862,2030,2010,1900,1828,0,0,20479,5,1,1
3577,49,97,1,0,333,634,109,849,2151,2048,1786,1771,0,0,20474,3,3,2
3578,49,98,1,0,326,629,102,852,2125,2132,1651,1670,0,0,20488,2,3,1
3579,49,98,1,0,325,625,90,848,2072,2034,1719,1731,0,0,20487,1,5,5
3580,49,95,1,0,330,626,98,842,1942,2041,1752,1668,0,0,20477,3,1,1
3581,48,98,1,0,319,625,86,839,1910,1866,1726,1675,0,0,20480,3,3,1
3582,48,95,1,0,310,626,86,833,2015,1863,1682,1750,0,0,20482,5,5,3
3583,48,95,1,0,305,614,90,835,2025,1931,1597,1732,0,0,20483,1,1,5
3584,48,98,1,1,318,611,85,836,1973,1810,1700,1655,0,0,20487,5,1,2
3585,48,95,1,0,300,619,83,832,2000,1980,1508,1597,0,0,20486,4,3,4
3586,48,94,1,0,300,619,72,836,1894,1970,1582,1565,1,0,20482,2,2,2
3587,48,94,1,0,295,609,75,820,1898,1935,1493,1630,0,0,20481,4,2,1
3588,48,94,1,0,290,606,70,825,1793,1848,1522,1606,0,0,20482,3,4,1
3589,48,97,1,0,293,594,68,820,1938,1830,1429,1595,0,0,20475,4,5,1
3590,48,94,1,0,284,604,66,811,1757,1888,1498,1467,0,0,20480,5,2,4
3591,48,94,1,0,286,599,56,819,1880,1705,1413,1540,0,0,20479,2,3,4
3592,48,95,1,1,286,587,50,809,1922,1665,1619,1488,0,0,20481,4,2,3
3593,48,96,1,0,278,584,48,800,1763,1756,1480,1476,0,0,20478,3,1,3
3594,48,96,1,0,279,591,55,809,1792,1659,1503,1540,0,0,20482,3,3,4
3595,48,96,1,0,283,589,50,807,1714,1795,1371,1534,0,0,20476,2,5,3
3596,48,98,1,0,273,575,36,804,1813,1706,1563,1365,0,0,20476,4,4,1
3597,48,94,1,0,273,582,43,799,1735,1671,1602,1423,0,0,20486,5,4,1
3598,48,98,1,0,265,566,32,793,1776,1570,1293,1374,0,0,20481,5,2,3
3599,48,95,1,0,262,568,38,793,1806,1730,1380,1348,0,0,20487,1,1,3
3600,48,98,1,1,265,570,29,784,1628,1542,1535,1366,0,0,20483,1,2,2
3601,48,96,1,0,264,568,33,784,1640,1628,1285,1410,0,0,20488,1,1,1
3602,48,94,1,0,249,560,20,779,1687,1614,1342,1352,0,0,20477,3,1,4
3603,48,95,1,0,253,563,19,783,1551,1549,1287,1291,0,0,20486,1,3,4
3604,48,97,1,0,243,554,23,780,1620,1571,1218,1282,1,0,20486,1,1,5
3605,48,98,1,0,252,560,21,767,1587,1445,1405,1284,0,0,20483,4,4,1
3606,48,98,1,0,247,544,15,768,1490,1434,1193,1306,0,0,20473,2,4,4
3607,48,97,1,0,236,543,12,766,1569,1565,1204,1199,0,1,20488,1,3,4
3608,48,94,1,1,233,537,4,759,1543,1363,1140,1187,0,0,20476,3,1,1
3609,48,97,1,0,236,534,7,753,1459,1463,1357,1169,0,0,20483,2,1,1
3610,48,97,1,0,222,535,-4,753,1487,1555,1391,1294,0,0,20473,4,3,5
3611,48,97,1,0,222,540,0,751,1354,1339,1266,1161,0,0,20478,5,2,1
3612,48,95,1,0,231,533,-6,747,1344,1520,1070,1158,0,0,20485,3,4,4
3613,48,96,1,0,212,531,-17,742,1459,1477,1149,1257,0,0,20488,5,1,1
3614,48,98,1,0,210,532,-16,749,1404,1354,1081,1167,0,0,20488,2,1,4
3615,48,94,1,0,216,521,-18,744,1392,1419,1177,1171,0,0,20488,2,2,3
3616,48,96,1,1,212,513,-25,730,1341,1417,1160,1132,0,0,20484,1,2,2
3617,48,94,1,0,205,515,-19,730,1416,1383,1209,1152,0,0,20474,4,2,5
3618,48,95,1,0,207,510,-32,728,1451,1194,1201,1134,0,0,20487,4,5,4
3619,48,95,1,0,208,503,-32,722,1388,1392,1062,1047,0,0,20488,5,4,5
3620,48,97,1,0,194,509,-39,719,1415,1313,993,1073,0,0,20485,4,5,2
3621,48,94,1,0,201,506,-34,713,1282,1164,1057,1059,0,0,20479,1,5,5
3622,47,95,1,0,189,504,-41,717,1235,1158,1059,1010,0,0,20473,2,4,2
3623,47,97,1,0,185,499,-49,710,1361,1322,959,1099,0,0,20473,5,5,3
3624,47,98,1,1,190,487,-45,705,1290,1252,891,978,0,0,20480,1,2,3
3625,47,95,1,0,176,484,-49,705,1257,1183,1150,952,0,0,20481,1,1,3
3626,47,96,1,0,176,488,-50,708,1168,1180,864,978,0,0,20487,3,3,4
3627,47,95,1,0,174,477,-50,699,1234,1227,900,965,0,0,20485,3,5,2
3628,47,98,1,0,173,479,-60,693,1068,1214,984,936,0,0,20479,5,3,5
3629,47,98,1,0,168,475,-61,698,1129,1149,1067,911,0,0,20483,5,4,5
3630,47,94,1,0,162,474,-62,693,1149,1106,997,993,0,0,20472,2,5,1
3631,47,98,1,0,156,478,-66,688,982,1132,844,873,0,0,20475,1,2,4
3632,47,98,1,1,169,466,-66,690,978,1021,851,916,0,0,20485,3,4,4
3633,47,98,1,0,162,466,-80,684,943,925,846,825,0,1,20486,2,3,1
3634,47,95,1,0,160,463,-74,681,977,1096,771,898,0,0,20484,4,4,3
3635,47,98,1,0,147,454,-82,670,993,1072,915,879,0,0,20479,2,2,4
3636,47,94,1,0,145,448,-84,676,916,942,811,823,0,0,20483,4,3,5
3637,47,94,1,0,139,458,-86,670,914,1009,735,728,0,0,20475,2,1,4
3638,47,94,1,0,146,454,-93,671,1070,962,693,708,0,0,20473,2,2,2
3639,47,94,1,0,146,445,-83,671,1048,1003,866,690,0,0,20478,5,1,2
3640,47,94,1,1,136,440,-90,660,889,788,697,781,0,0,20481,2,4,5
3641,47,97,1,0,131,434,-89,662,867,857,754,730,0,0,20476,4,1,1
3642,47,96,1,0,133,430,-93,656,773,897,767,668,0,0,20481,4,1,5
3643,47,95,1,0,132,428,-105,649,984,932,870,674,0,0,20474,3,3,4
3644,47,97,1,0,132,430,-110,641,815,736,612,790,1,0,20488,3,4,2
3645,47,95,1,0,121,432,-112,646,871,800,701,712,0,0,20481,2,3,3
3646,47,98,1,0,120,421,-115,650,752,694,753,717,0,0,20475,2,2,1
3647,47,97,1,0,113,421,-112,643,702,807,670,739,0,0,20484,1,4,3
3648,47,97,1,1,106,426,-123,644,730,794,777,554,0,0,20478,2,4,3
3649,47,97,1,0,112,420,-117,632,641,645,658,670,0,0,20483,1,1,3
3650,47,98,1,0,98,416,-119,623,732,705,670,581,0,0,20487,2,2,2
3651,47,95,1,0,102,412,-127,621,792,727,479,515,0,0,20484,2,1,1
3652,47,96,1,0,106,400,-131,623,720,619,720,667,0,0,20484,5,1,3
3653,47,94,1,0,94,402,-129,629,779,589,441,551,0,0,20479,2,5,1
3654,47,95,1,0,89,404,-137,620,696,762,644,590,0,0,20487,4,1,3
