uptime_s,die_temp_C,sleep_pct,load1,load2,tmp117_0_C,tmp117_1_C,tmp117_2_C,tmp117_3_C,bpx65_a_V,bpx65_b_V,bpw34_a_V,bpw34_b_V,n3163_a,n3163_b,adr4525_V
3234,17,97,1,0,10.7812,13.1953,9.0781,14.8828,1.043375,1.00825,0.892125,0.86325,0,0,2.560375
3235,17,98,1,0,10.7969,13.2344,8.9453,14.9062,1.0355,1.00075,0.858625,0.869,0,0,2.5595
3236,17,95,1,0,10.7812,13.2344,8.9219,14.8359,1.022625,1.003375,0.873375,0.8665,0,0,2.560375
3237,17,98,1,0,10.8203,13.1406,8.9219,14.8984,1.018375,1.005625,0.865625,0.86375,0,0,2.560375
3238,17,98,1,0,10.7031,13.1953,8.9688,14.8047,1.017625,1.0065,0.86725,0.856875,0,0,2.560375
3239,17,96,1,0,10.6797,13.1562,8.8906,14.7969,1.01575,1.006125,0.879875,0.860625,0,0,2.56025
3240,17,95,1,1,10.6797,13.0391,8.8672,14.8125,1.015125,1.005125,0.86925,0.858125,0,0,2.56
3241,17,95,1,0,10.7031,13.1172,8.8984,14.8047,1.030875,0.982625,0.8775,0.849375,0,0,2.56025
3242,17,96,1,0,10.6328,13.0703,8.8438,14.7656,1.016,1.00475,0.8555,0.856875,0,0,2.55975
3243,17,95,1,0,10.5938,13.0625,8.8438,14.7031,1.024375,0.979875,0.844875,0.836125,0,0,2.5595
3244,17,98,1,0,10.5859,13.0547,8.8438,14.6484,1.021625,0.998875,0.84375,0.8485,0,0,2.559125
3245,17,94,1,0,10.625,12.9219,8.8125,14.6406,1.01175,0.982625,0.847,0.833,0,0,2.56025
3246,17,96,1,0,10.5312,12.9844,8.7812,14.6172,1.009125,0.972,0.85,0.833125,0,0,2.56
3247,17,98,1,0,10.5234,12.9141,8.7188,14.6562,1.021875,0.989,0.84125,0.8365,1,0,2.56
3248,17,98,1,1,10.5156,12.9219,8.7344,14.5547,1.000375,0.97775,0.847625,0.824875,0,0,2.559625
3249,16,95,1,0,10.4531,12.8672,8.6484,14.5781,1.017625,0.968,0.83975,0.842625,0,0,2.559375
3250,16,98,1,0,10.4375,12.8203,8.7188,14.5312,1.00825,0.97125,0.84525,0.82075,0,0,2.560625
3251,16,95,1,0,10.3828,12.8438,8.5703,14.5078,1.005,0.983875,0.848625,0.83125,0,0,2.560875
3252,16,97,1,0,10.3516,12.8594,8.6328,14.4922,1.005625,0.9735,0.8265,0.81925,0,0,2.56075
3253,16,97,1,0,10.4297,12.8359,8.5938,14.5391,1.005,0.9585,0.83675,0.828125,0,0,2.55975
3254,16,94,1,0,10.3438,12.7344,8.5625,14.4922,0.991625,0.967375,0.83225,0.83125,0,0,2.559625
3255,16,96,1,0,10.3438,12.7188,8.5625,14.4844,0.9835,0.972625,0.840125,0.814375,0,0,2.55925
3256,16,96,1,1,10.3047,12.75,8.5469,14.375,0.98375,0.952125,0.837125,0.81325,0,0,2.560875
3257,16,94,1,0,10.2344,12.7422,8.5312,14.3359,0.982875,0.965875,0.822625,0.814625,0,0,2.559
3258,16,98,1,0,10.2891,12.6641,8.4844,14.3984,0.9745,0.9745,0.828,0.8065,0,1,2.55925
3259,16,98,1,0,10.2891,12.6484,8.4844,14.3281,0.994875,0.96925,0.81675,0.8255,0,0,2.5605
3260,16,97,1,0,10.1875,12.6172,8.4531,14.3281,0.973,0.958625,0.812625,0.822875,0,0,2.560375
3261,16,98,1,0,10.2109,12.6484,8.4375,14.2734,0.977,0.964,0.837125,0.811125,0,0,2.559
3262,16,96,1,0,10.2188,12.5156,8.3438,14.25,0.97,0.93725,0.8335,0.81275,0,0,2.559875
3263,16,96,1,0,10.1016,12.5859,8.4062,14.2969,0.98425,0.950875,0.838375,0.798625,0,0,2.560875
3264,16,98,1,1,10.1875,12.5234,8.3516,14.2422,0.983,0.953125,0.818875,0.816,0,0,2.560625
3265,16,97,1,0,10.0859,12.5312,8.3047,14.1484,0.9795,0.959625,0.806125,0.811625,0,0,2.559375
3266,16,97,1,0,10.0547,12.4922,8.2422,14.1406,0.974875,0.9355,0.80075,0.795875,0,0,2.559
3267,16,97,1,0,10.0391,12.4297,8.2188,14.2109,0.979375,0.930125,0.801125,0.807125,0,0,2.560125
3268,16,94,1,0,10.0234,12.4141,8.25,14.1953,0.972375,0.951,0.819875,0.797125,0,0,2.559125
3269,16,95,1,0,9.9609,12.4609,8.2344,14.1172,0.963375,0.94625,0.802,0.801875,0,0,2.55925
3270,16,94,1,0,10.0,12.3281,8.25,14.1328,0.97175,0.949,0.821,0.7855,0,0,2.560625
3271,16,97,1,0,9.9531,12.4062,8.1953,14.0234,0.96375,0.93675,0.804,0.804125,0,0,2.55975
3272,16,98,1,1,9.9609,12.3906,8.1406,14.0703,0.94575,0.934,0.79,0.784625,0,0,2.560375
3273,16,97,1,0,9.8828,12.2812,8.1484,14.0703,0.941875,0.93875,0.810125,0.780125,0,0,2.559125
3274,16,98,1,0,9.9297,12.25,8.0547,14.0078,0.956375,0.935125,0.81275,0.787375,0,0,2.56075
3275,16,94,1,0,9.9219,12.3047,8.0703,14.0312,0.94075,0.9165,0.807375,0.792125,0,0,2.560625
3276,16,95,1,0,9.8594,12.25,8.0703,13.9922,0.9455,0.931,0.79775,0.77625,0,0,2.561
3277,16,94,1,0,9.8438,12.1797,8.0078,13.8672,0.94875,0.933875,0.809875,0.785125,0,0,2.55975
3278,16,97,1,0,9.75,12.2422,7.9453,13.9609,0.931875,0.904,0.798625,0.76975,0,0,2.559
3279,16,94,1,0,9.7578,12.1719,8.0,13.9219,0.930375,0.908875,0.806875,0.776,0,0,2.560875
3280,16,98,1,1,9.7266,12.1875,7.9375,13.9141,0.94775,0.9195,0.802125,0.784125,0,0,2.5605
3281,16,95,1,0,9.7344,12.1797,7.8828,13.875,0.9495,0.913125,0.789625,0.7825,0,0,2.559
3282,16,95,1,0,9.7266,12.1172,7.9688,13.8516,0.936125,0.9055,0.7865,0.76975,0,0,2.559375
3283,16,96,1,0,9.6484,12.0547,7.875,13.7734,0.939125,0.89975,0.786125,0.7705,0,0,2.5595
3284,16,95,1,0,9.6641,12.0312,7.9141,13.8047,0.93825,0.895375,0.7705,0.771875,0,0,2.561
3285,16,94,1,0,9.5859,12.0547,7.8203,13.6875,0.930375,0.91775,0.793625,0.764125,0,0,2.559875
3286,16,94,1,0,9.5938,12.0078,7.8516,13.6953,0.93,0.915,0.793,0.770125,0,1,2.559
3287,16,96,1,0,9.5312,12.0078,7.8125,13.7344,0.916375,0.901375,0.778875,0.768625,0,0,2.5605
3288,16,96,1,1,9.5078,12.0156,7.7578,13.6562,0.913125,0.909375,0.782875,0.768625,0,0,2.561
3289,16,96,1,0,9.5469,11.9219,7.7969,13.5938,0.918875,0.888375,0.77825,0.75825,0,0,2.56025
3290,16,97,1,0,9.5469,11.8828,7.6719,13.6641,0.917375,0.886,0.779125,0.758375,0,0,2.559375
3291,15,95,1,0,9.4453,11.9297,7.6641,13.625,0.92875,0.89725,0.779875,0.755125,0,0,2.559625
3292,15,97,1,0,9.5,11.9141,7.6562,13.5859,0.920125,0.9015,0.779,0.75725,0,0,2.56
3293,15,97,1,0,9.3984,11.7891,7.6172,13.5391,0.92325,0.886625,0.752125,0.7455,0,0,2.561
3294,15,97,1,0,9.375,11.8125,7.5781,13.4922,0.901,0.898125,0.747375,0.75175,1,0,2.559875
3295,15,97,1,0,9.4297,11.8359,7.5703,13.5234,0.893,0.877625,0.755625,0.74175,0,0,2.560375
3296,15,94,1,1,9.3594,11.8281,7.5703,13.5078,0.89675,0.889,0.749875,0.753375,0,0,2.560375
3297,15,98,1,0,9.3984,11.8047,7.5859,13.4844,0.889,0.889125,0.77325,0.753875,0,0,2.559625
3298,15,95,1,0,9.375,11.7891,7.5938,13.3906,0.89125,0.88425,0.743875,0.738625,0,0,2.559625
3299,15,97,1,0,9.2578,11.6484,7.5078,13.4375,0.8885,0.876125,0.7555,0.740125,0,0,2.56025
3300,15,94,1,0,9.2734,11.7109,7.5078,13.3906,0.888625,0.8575,0.754625,0.72925,0,0,2.560375
3301,15,97,1,0,9.2891,11.6719,7.4531,13.3125,0.889625,0.86575,0.7515,0.735,0,0,2.5595
3302,15,94,1,0,9.1797,11.6094,7.3984,13.3984,0.9,0.879375,0.746125,0.746125,0,0,2.5605
3303,15,96,1,0,9.1953,11.6562,7.3906,13.3047,0.90025,0.850875,0.741125,0.742875,0,0,2.5605
3304,15,96,1,1,9.2109,11.5781,7.3281,13.3203,0.886625,0.85175,0.75925,0.728875,0,1,2.559125
3305,15,94,1,0,9.1641,11.6172,7.4141,13.2031,0.8745,0.855875,0.744625,0.72325,0,0,2.56075
3306,15,98,1,0,9.1719,11.5938,7.3906,13.3047,0.882375,0.866,0.727875,0.721625,0,0,2.560875
3307,15,95,1,0,9.1406,11.4609,7.375,13.1562,0.892625,0.865875,0.751,0.725375,0,0,2.560125
3308,15,96,1,0,9.1484,11.4922,7.3125,13.1641,0.873125,0.85875,0.7385,0.72525,0,0,2.559125
3309,15,97,1,0,9.0781,11.5312,7.25,13.2109,0.870375,0.860625,0.723625,0.712875,0,0,2.56
3310,15,96,1,0,9.0078,11.4297,7.2188,13.0859,0.880875,0.861875,0.726625,0.726,0,0,2.561
3311,15,95,1,0,8.9766,11.4609,7.2109,13.0859,0.8855,0.8565,0.7465,0.721875,1,0,2.559875
3312,15,95,1,1,9.0625,11.3594,7.1797,13.0469,0.868125,0.848875,0.713375,0.710125,0,0,2.561
3313,15,95,1,0,8.9766,11.3359,7.1641,13.125,0.86575,0.830125,0.7325,0.722375,0,0,2.56
3314,15,97,1,0,9.0156,11.3516,7.1797,13.0938,0.851375,0.837875,0.71025,0.7115,0,0,2.559625
3315,15,97,1,0,8.9922,11.2656,7.1719,12.9766,0.865875,0.83325,0.739375,0.704375,0,0,2.55925
3316,15,96,1,0,8.8438,11.3281,7.1328,12.9844,0.87325,0.836,0.729125,0.71625,0,0,2.559
3317,15,95,1,0,8.9297,11.2188,7.125,12.9844,0.8565,0.83775,0.71425,0.704875,0,0,2.561
3318,15,97,1,0,8.8047,11.2188,7.0547,12.9844,0.86925,0.837125,0.704,0.708625,0,0,2.56
3319,15,98,1,0,8.8672,11.2656,6.9766,12.9609,0.8605,0.834625,0.711,0.696,0,0,2.559875
3320,15,98,1,1,8.7891,11.2109,7.0234,12.8984,0.84325,0.831875,0.723,0.696875,0,0,2.560125
3321,15,96,1,0,8.75,11.2266,7.0391,12.8359,0.86325,0.838125,0.714375,0.7105,0,0,2.56
3322,15,95,1,0,8.7031,11.1016,6.9922,12.8359,0.842,0.813625,0.711,0.693125,0,0,2.5595
3323,15,97,1,0,8.7969,11.1094,6.9375,12.7812,0.83775,0.808625,0.691375,0.70675,0,0,2.55925
3324,15,95,1,0,8.7344,11.1562,6.8984,12.7812,0.83875,0.810125,0.72525,0.698875,0,0,2.560875
3325,15,96,1,0,8.6875,11.1484,6.9297,12.8125,0.838375,0.819125,0.69925,0.6865,0,0,2.560125
3326,15,94,1,0,8.6562,11.0938,6.8906,12.8047,0.833625,0.801,0.687125,0.698,0,0,2.559625
3327,15,98,1,0,8.6016,11.1016,6.7812,12.7344,0.83075,0.827375,0.715625,0.687125,0,0,2.560375
3328,15,95,1,1,8.6484,10.9609,6.8359,12.75,0.8355,0.816625,0.684,0.690875,0,0,2.55975
3329,15,98,1,0,8.5469,10.9766,6.7344,12.7031,0.83025,0.801625,0.705625,0.698125,0,0,2.5595
3330,15,94,1,0,8.6328,11.0,6.8203,12.6719,0.817125,0.796875,0.683625,0.678375,0,0,2.561
3331,15,94,1,0,8.5078,10.9375,6.6875,12.6094,0.8115,0.809,0.679125,0.68,0,0,2.55925
3332,15,98,1,0,8.4766,10.9141,6.6875,12.5781,0.822875,0.802625,0.695375,0.670625,0,0,2.559625
3333,15,94,1,0,8.5625,10.9609,6.7344,12.6094,0.832125,0.78825,0.689375,0.67075,0,0,2.55975
3334,14,95,1,0,8.4297,10.8594,6.6875,12.5938,0.81075,0.785,0.686625,0.686375,1,0,2.5605
3335,14,97,1,0,8.4922,10.8203,6.7031,12.6016,0.8095,0.783625,0.7005,0.680625,0,0,2.5595
3336,14,96,1,1,8.4453,10.8672,6.5781,12.5703,0.81525,0.77875,0.69,0.66375,0,0,2.559625
3337,14,96,1,0,8.4141,10.8281,6.6641,12.4922,0.810875,0.802625,0.677625,0.682625,0,0,2.559375
3338,14,95,1,0,8.4141,10.75,6.6406,12.5234,0.82,0.787,0.689375,0.66575,0,0,2.559125
3339,14,98,1,0,8.4062,10.7891,6.6094,12.4453,0.82175,0.7715,0.675625,0.66125,0,0,2.5595
3340,14,97,1,0,8.2969,10.6875,6.4922,12.3906,0.81525,0.782375,0.68475,0.67375,0,0,2.55975
3341,14,94,1,0,8.2812,10.7109,6.5391,12.3906,0.792625,0.770625,0.679,0.665875,0,0,2.560625
3342,14,95,1,0,8.3359,10.6875,6.5469,12.3984,0.81375,0.777375,0.668625,0.669,0,0,2.56025
3343,14,94,1,0,8.2344,10.7031,6.4688,12.3438,0.791375,0.766125,0.6695,0.654625,0,0,2.560375
3344,14,98,1,1,8.1953,10.6719,6.4844,12.3359,0.804,0.769375,0.655875,0.662875,0,0,2.559625
3345,14,94,1,0,8.1953,10.5938,6.3906,12.3672,0.8065,0.75975,0.675125,0.663875,0,1,2.5595
3346,14,94,1,0,8.1484,10.5781,6.3516,12.2891,0.790375,0.760625,0.66,0.655375,0,0,2.56075
3347,14,98,1,0,8.1875,10.5156,6.3672,12.3047,0.80375,0.75475,0.66775,0.663,0,0,2.56025
3348,14,97,1,0,8.0859,10.5156,6.4062,12.2656,0.7935,0.7745,0.649875,0.644625,0,0,2.56075
3349,14,96,1,0,8.1406,10.5781,6.2656,12.2422,0.799125,0.769875,0.671,0.644625,0,0,2.56
3350,14,94,1,0,8.1328,10.4609,6.2578,12.2344,0.78475,0.767125,0.649875,0.640125,0,0,2.559375
3351,14,96,1,0,8.0312,10.5,6.2188,12.1797,0.785625,0.76875,0.6505,0.63825,0,0,2.5595
3352,14,98,1,1,8.0469,10.4453,6.2031,12.1562,0.779375,0.746,0.660125,0.64225,0,0,2.5595
3353,14,94,1,0,8.0,10.4062,6.2031,12.0703,0.762625,0.764125,0.663875,0.64825,0,0,2.55975
3354,14,97,1,0,8.0156,10.4375,6.1484,12.1172,0.782125,0.767,0.639625,0.635875,0,0,2.56025
3355,14,97,1,0,7.9922,10.3438,6.1484,12.0469,0.7795,0.737125,0.640375,0.63475,0,0,2.55975
3356,14,98,1,0,7.8906,10.3828,6.2109,12.1094,0.77225,0.7385,0.65275,0.63125,0,0,2.56075
3357,14,94,1,0,7.8906,10.3906,6.1797,12.0703,0.75625,0.73525,0.650875,0.642,0,0,2.560875
3358,14,96,1,0,7.9219,10.3516,6.1094,12.0312,0.753875,0.747875,0.640625,0.624625,0,0,2.559
3359,14,97,1,0,7.8828,10.3359,6.0781,11.9375,0.75425,0.756625,0.63125,0.642875,0,0,2.560375
3360,14,96,1,1,7.8359,10.2734,6.0781,11.9219,0.7515,0.7445,0.65325,0.63975,0,0,2.55975
3361,14,97,1,0,7.8203,10.1875,5.9922,11.8984,0.755625,0.74275,0.640125,0.638,0,0,2.559625
3362,14,96,1,0,7.8594,10.2656,6.0703,11.8438,0.76825,0.73175,0.645625,0.617875,1,0,2.560375
3363,14,97,1,0,7.75,10.2422,5.9609,11.8203,0.76725,0.741375,0.6255,0.6335,0,0,2.559
3364,14,95,1,0,7.8203,10.1562,5.9688,11.9219,0.751375,0.7285,0.6325,0.617875,0,0,2.55975
3365,14,94,1,0,7.7734,10.1953,5.9766,11.8672,0.75675,0.74075,0.636125,0.615125,0,0,2.560125
3366,14,96,1,0,7.6797,10.0938,5.9219,11.8594,0.7505,0.722125,0.640125,0.60725,0,0,2.559625
3367,14,96,1,0,7.6641,10.0938,5.9375,11.8047,0.746375,0.72525,0.615125,0.606,0,0,2.560625
3368,14,98,1,1,7.6797,10.1016,5.8828,11.7344,0.753125,0.714,0.6415,0.608875,0,0,2.560875
3369,14,98,1,0,7.6719,10.0078,5.8125,11.7266,0.729125,0.721125,0.634375,0.6105,0,0,2.5595
3370,14,95,1,0,7.5781,10.0469,5.7734,11.6875,0.7445,0.731,0.632,0.6115,0,0,2.56075
3371,14,95,1,0,7.5938,9.9297,5.7812,11.6484,0.726875,0.728875,0.6215,0.61225,0,0,2.559375
3372,14,94,1,0,7.5156,10.0,5.75,11.6484,0.731375,0.7265,0.612,0.6055,0,0,2.56075
3373,14,94,1,0,7.5547,9.9844,5.75,11.5859,0.736875,0.702375,0.59725,0.601125,0,0,2.559625
3374,14,95,1,0,7.5391,9.9688,5.6797,11.6719,0.732125,0.703875,0.61725,0.597625,0,0,2.561
3375,13,95,1,0,7.5156,9.9531,5.6562,11.5625,0.736875,0.698625,0.61375,0.60525,0,0,2.55925
3376,13,94,1,1,7.4531,9.8516,5.6797,11.5391,0.73425,0.7005,0.591875,0.60025,0,0,2.560875
3377,13,94,1,0,7.4844,9.7969,5.5938,11.5391,0.72275,0.700125,0.594125,0.590875,0,0,2.5595
3378,13,94,1,0,7.3828,9.8125,5.6719,11.5859,0.71425,0.690875,0.59125,0.58875,0,0,2.55975
3379,13,98,1,0,7.4609,9.8125,5.5625,11.5312,0.721,0.683875,0.58725,0.597375,0,0,2.560375
3380,13,94,1,0,7.3281,9.7734,5.5156,11.4922,0.729,0.695375,0.58925,0.5875,0,0,2.560375
3381,13,94,1,0,7.3906,9.7031,5.5078,11.4922,0.70025,0.69875,0.6105,0.600875,0,1,2.56
3382,13,96,1,0,7.2656,9.6875,5.5078,11.4375,0.70325,0.701625,0.582375,0.591375,0,0,2.56
3383,13,97,1,0,7.3125,9.7656,5.4531,11.4297,0.7075,0.685375,0.603625,0.59275,0,0,2.561
3384,13,97,1,1,7.2422,9.6562,5.4219,11.3281,0.706125,0.6755,0.587,0.577375,0,0,2.55975
3385,13,97,1,0,7.2109,9.6016,5.4844,11.3516,0.71475,0.68375,0.596375,0.589125,0,0,2.5595
3386,13,94,1,0,7.2891,9.5938,5.4922,11.3203,0.706625,0.69825,0.60775,0.579125,0,0,2.56075
3387,13,98,1,0,7.2578,9.5625,5.375,11.2656,0.69025,0.691375,0.577875,0.569125,0,0,2.560625
3388,13,95,1,0,7.2188,9.6328,5.4453,11.2422,0.69825,0.673875,0.582875,0.57525,0,0,2.5605
3389,13,98,1,0,7.125,9.6172,5.3516,11.2812,0.7095,0.675,0.567875,0.573,0,0,2.5595
3390,13,96,1,0,7.1172,9.5312,5.3906,11.2969,0.68325,0.674125,0.594,0.5765,0,0,2.561
3391,13,95,1,0,7.1562,9.4531,5.2734,11.25,0.689875,0.668875,0.565125,0.576875,0,0,2.560875
3392,13,98,1,1,7.0938,9.4766,5.2422,11.1328,0.703125,0.6815,0.584375,0.562375,0,0,2.56025
3393,13,96,1,0,7.1094,9.4297,5.2188,11.1094,0.684,0.678,0.578125,0.5785,0,0,2.55925
3394,13,95,1,0,7.0391,9.3984,5.1797,11.1484,0.69225,0.662125,0.58875,0.571125,0,0,2.559375
3395,13,94,1,0,7.0312,9.4766,5.1953,11.1094,0.675875,0.66175,0.570125,0.567625,0,0,2.559875
3396,13,96,1,0,6.9609,9.4297,5.2266,11.1406,0.68175,0.649375,0.56925,0.553625,0,0,2.560875
3397,13,94,1,0,6.9219,9.3984,5.1016,11.125,0.6685,0.667625,0.571375,0.55025,0,0,2.55975
3398,13,96,1,0,6.9531,9.3516,5.1406,11.0078,0.68975,0.660625,0.55975,0.565125,0,0,2.561
3399,13,98,1,0,6.9688,9.375,5.0859,10.9766,0.685375,0.646375,0.561875,0.55075,0,0,2.5605
3400,13,96,1,1,6.8438,9.2344,5.0391,11.0234,0.677,0.667125,0.56475,0.55175,0,0,2.560125
3401,13,96,1,0,6.875,9.2812,5.0156,10.9922,0.673,0.65025,0.569875,0.55375,0,0,2.560625
3402,13,97,1,0,6.875,9.2109,5.0547,10.9375,0.668875,0.635125,0.57875,0.545125,0,0,2.56
3403,13,97,1,0,6.8594,9.1719,5.0781,10.8672,0.675375,0.659625,0.542875,0.5465,0,0,2.559125
3404,13,98,1,0,6.8359,9.1797,4.9922,10.9141,0.659125,0.63375,0.5495,0.5415,0,0,2.56
3405,13,97,1,0,6.75,9.2188,5.0156,10.8203,0.674125,0.63225,0.536625,0.5435,0,0,2.559
3406,13,98,1,0,6.7578,9.0859,4.9062,10.8672,0.669125,0.644625,0.56275,0.549,0,0,2.560625
3407,13,97,1,0,6.7656,9.125,4.9141,10.7969,0.663,0.65075,0.541875,0.540375,0,0,2.559
3408,13,95,1,1,6.7578,9.1484,4.8672,10.8516,0.662375,0.630125,0.5365,0.54175,0,0,2.55975
3409,13,96,1,0,6.6172,9.0547,4.9062,10.8281,0.6465,0.643375,0.551125,0.538,0,0,2.561
3410,13,98,1,0,6.6094,8.9922,4.8906,10.7578,0.65275,0.625,0.53025,0.540625,0,0,2.560625
3411,13,94,1,0,6.5703,9.0078,4.8594,10.6641,0.648125,0.6315,0.527875,0.535,0,0,2.559125
3412,13,96,1,0,6.6562,8.9609,4.8438,10.7109,0.6415,0.635,0.541125,0.540625,0,0,2.559375
3413,13,97,1,0,6.5547,9.0078,4.75,10.6719,0.6325,0.60975,0.55375,0.531375,0,0,2.55925
3414,13,96,1,0,6.5156,8.9375,4.7266,10.7031,0.637625,0.609125,0.550125,0.53075,0,0,2.561
3415,13,98,1,0,6.5234,8.8672,4.7734,10.6719,0.62925,0.618875,0.53325,0.51975,0,1,2.5595
3416,13,97,1,1,6.4766,8.9062,4.6953,10.5781,0.627375,0.63125,0.547375,0.53075,0,0,2.560375
3417,12,97,1,0,6.5078,8.8516,4.6484,10.5781,0.63175,0.623875,0.545625,0.52725,1,0,2.56025
3418,12,96,1,0,6.4844,8.8594,4.6875,10.5469,0.62475,0.59875,0.5305,0.51,0,0,2.56
3419,12,97,1,0,6.4141,8.8047,4.6406,10.5625,0.629,0.625,0.54575,0.52625,0,0,2.560625
3420,12,97,1,0,6.4297,8.8125,4.5625,10.5625,0.63925,0.609,0.51175,0.50825,0,0,2.56025
3421,12,94,1,0,6.3516,8.7734,4.6016,10.5469,0.61975,0.59875,0.522375,0.526375,0,0,2.559
3422,12,98,1,0,6.3281,8.7969,4.6172,10.5234,0.608375,0.591875,0.522625,0.50425,0,0,2.56025
3423,12,94,1,0,6.3984,8.6797,4.5703,10.4297,0.612125,0.615125,0.536125,0.501125,0,0,2.560375
3424,12,96,1,1,6.2891,8.6641,4.5312,10.3594,0.62,0.60125,0.510125,0.504875,0,0,2.560375
3425,12,95,1,0,6.2578,8.7188,4.4453,10.4062,0.622875,0.610125,0.501875,0.506375,0,0,2.560625
3426,12,96,1,0,6.2656,8.6016,4.4375,10.3906,0.6065,0.588875,0.496375,0.51175,0,0,2.559125
3427,12,96,1,0,6.2734,8.5781,4.3984,10.2969,0.611875,0.585125,0.502375,0.508125,0,0,2.55975
3428,12,98,1,0,6.1562,8.6484,4.4531,10.3125,0.617625,0.576,0.499875,0.496375,0,0,2.55975
3429,12,97,1,0,6.25,8.5703,4.4219,10.3281,0.609875,0.59225,0.51825,0.495,0,1,2.559
3430,12,95,1,0,6.1797,8.5938,4.3672,10.2969,0.6065,0.5865,0.51925,0.497375,0,0,2.559875
3431,12,97,1,0,6.0938,8.5859,4.3828,10.2344,0.586625,0.58475,0.489,0.49325,0,0,2.560875
3432,12,97,1,1,6.0547,8.5312,4.3359,10.2812,0.61175,0.58325,0.488125,0.503625,0,0,2.559
3433,12,96,1,0,6.1328,8.4844,4.2969,10.2109,0.60275,0.58375,0.495875,0.494875,0,0,2.559
3434,12,95,1,0,6.0078,8.5078,4.2109,10.1406,0.591125,0.581375,0.506625,0.48,0,0,2.5605
3435,12,94,1,0,6.0078,8.4766,4.2734,10.1172,0.599,0.583125,0.48975,0.479875,0,0,2.55925
3436,12,96,1,0,6.0625,8.3906,4.2578,10.1406,0.5965,0.566125,0.49025,0.49475,0,0,2.560875
3437,12,95,1,0,5.9609,8.3984,4.1562,10.125,0.59525,0.566875,0.480375,0.482875,0,0,2.559375
3438,12,95,1,0,5.9141,8.3359,4.2344,10.0938,0.59175,0.577125,0.4805,0.478625,0,0,2.560625
3439,12,98,1,0,5.9453,8.4062,4.1172,10.0625,0.588,0.5555,0.4765,0.470625,0,0,2.56025
3440,12,98,1,1,5.9844,8.3672,4.1328,10.0547,0.571875,0.561125,0.476,0.475375,0,0,2.5605
3441,12,95,1,0,5.9609,8.3125,4.0938,9.9609,0.586125,0.570375,0.503125,0.487375,0,0,2.559875
3442,12,97,1,0,5.9141,8.2891,4.0781,9.9531,0.586375,0.561,0.494,0.479625,0,0,2.56075
3443,12,94,1,0,5.8516,8.2422,4.0625,9.9609,0.566875,0.542125,0.46525,0.4655,0,0,2.5595
3444,12,95,1,0,5.8438,8.2656,4.0234,9.8906,0.568375,0.5505,0.4775,0.482125,0,0,2.5595
3445,12,98,1,0,5.8594,8.2656,4.0469,9.8438,0.571125,0.549,0.471875,0.472375,0,0,2.559
3446,12,94,1,0,5.7422,8.1484,3.9219,9.875,0.566875,0.55325,0.4735,0.46975,0,0,2.561
3447,12,97,1,0,5.7734,8.1016,3.9922,9.875,0.55525,0.553125,0.48975,0.46775,0,0,2.559
3448,12,95,1,1,5.7031,8.1641,3.8906,9.7734,0.56325,0.5585,0.49025,0.455375,0,0,2.56
3449,12,98,1,0,5.7422,8.1562,3.9297,9.7656,0.563375,0.5345,0.467375,0.46025,1,0,2.560625
3450,12,97,1,0,5.7422,8.0781,3.8828,9.7422,0.568125,0.55275,0.469875,0.455625,0,0,2.560375
3451,12,94,1,0,5.7109,8.0156,3.7969,9.7344,0.558,0.526875,0.4775,0.45025,0,0,2.560375
3452,12,98,1,0,5.6719,8.0156,3.8125,9.6953,0.56325,0.549875,0.471125,0.45075,0,0,2.56075
3453,12,97,1,0,5.6172,8.0703,3.8359,9.6719,0.561,0.530875,0.463625,0.44825,0,0,2.559
3454,12,94,1,0,5.5781,8.0078,3.8438,9.6719,0.536625,0.52475,0.468875,0.453,0,0,2.560375
3455,12,97,1,0,5.5703,7.9141,3.7891,9.6328,0.551375,0.5395,0.445625,0.440875,0,0,2.560375
3456,12,94,1,1,5.5547,7.9688,3.6953,9.6797,0.539875,0.517875,0.4505,0.45075,0,0,2.5595
3457,12,98,1,0,5.4922,7.9531,3.6719,9.5703,0.5445,0.526,0.468,0.45675,0,1,2.560125
3458,11,95,1,0,5.5391,7.9453,3.75,9.6406,0.5445,0.525125,0.446125,0.43625,0,0,2.560875
3459,11,98,1,0,5.4609,7.8516,3.6641,9.625,0.545,0.5315,0.4495,0.43675,0,0,2.5605
3460,11,97,1,0,5.4688,7.875,3.6484,9.5078,0.527625,0.5325,0.43375,0.436375,0,0,2.5595
3461,11,94,1,0,5.375,7.875,3.6641,9.5234,0.53525,0.522625,0.4365,0.428625,0,0,2.559625
3462,11,98,1,0,5.3438,7.7812,3.5312,9.4375,0.52675,0.508125,0.44275,0.445375,1,0,2.560375
3463,11,95,1,0,5.375,7.7578,3.5234,9.4141,0.53375,0.52175,0.425125,0.440875,0,0,2.561
3464,11,94,1,1,5.3828,7.7422,3.5625,9.4531,0.509625,0.519,0.456375,0.42975,0,0,2.56075
3465,11,97,1,0,5.2656,7.6953,3.5547,9.3984,0.526125,0.516125,0.431125,0.436625,0,0,2.559125
3466,11,98,1,0,5.2344,7.7109,3.4922,9.4297,0.523625,0.5125,0.432625,0.4285,0,0,2.5605
3467,11,96,1,0,5.2578,7.7188,3.4453,9.3594,0.52375,0.508125,0.439625,0.417625,0,0,2.56075
