tmp117_0_C,tmp117_1_C,tmp117_2_C,tmp117_3_C
-7.8203,-5.5,-9.6094,-3.7031
-7.8125,-5.4844,-9.6719,-3.8125
-7.8984,-5.5391,-9.7031,-3.75
-7.9531,-5.4688,-9.6641,-3.75
-7.9453,-5.5312,-9.7734,-3.8125
-7.9844,-5.5469,-9.6953,-3.9062
-7.9141,-5.5625,-9.75,-3.8672
-8.0469,-5.5859,-9.7344,-3.8828
-8.0781,-5.5859,-9.7656,-3.8672
-7.9844,-5.5781,-9.8984,-3.875
-7.9922,-5.7031,-9.8281,-3.9531
-8.0547,-5.6719,-9.8828,-3.9141
-8.0391,-5.6797,-9.9531,-4.0234
-8.0938,-5.6953,-9.9297,-4.0781
-8.1562,-5.7734,-9.9062,-4.0703
-8.1406,-5.7266,-9.9375,-4.0859
-8.1953,-5.7969,-10.0,-4.1094
-8.2188,-5.8203,-9.9688,-4.125
-8.2656,-5.8203,-10.0781,-4.0703
-8.2188,-5.7812,-10.0781,-4.0859
-8.1953,-5.8359,-10.0859,-4.1953
-8.2266,-5.8516,-10.1406,-4.2109
-8.25,-5.9375,-10.1406,-4.2578
-8.3594,-5.9219,-10.1562,-4.2422
-8.3516,-5.9375,-10.0859,-4.1953
-8.3984,-5.8984,-10.2109,-4.1953
-8.3203,-6.0078,-10.2422,-4.2578
-8.3359,-5.9609,-10.2109,-4.3281
-8.4609,-5.9609,-10.2031,-4.2656
-8.3828,-6.0156,-10.2266,-4.2891
-8.4609,-6.0391,-10.2266,-4.3828
-8.4609,-6.0312,-10.2812,-4.3828
-8.5234,-6.0625,-10.2812,-4.3906
-8.5078,-6.1562,-10.3672,-4.4062
-8.5,-6.1875,-10.3828,-4.3984
-8.5391,-6.1406,-10.3359,-4.4062
-8.5859,-6.1328,-10.3281,-4.4531
-8.6172,-6.2188,-10.3828,-4.4609
-8.6094,-6.2578,-10.4375,-4.5469
-8.6406,-6.25,-10.3906,-4.5391
-8.6797,-6.3203,-10.4922,-4.5
-8.6406,-6.2266,-10.4609,-4.6016
-8.7188,-6.2422,-10.4688,-4.5625
-8.7812,-6.2656,-10.4766,-4.6406
-8.7188,-6.2969,-10.5,-4.6016
-8.7891,-6.3984,-10.5,-4.6562
-8.75,-6.3672,-10.5625,-4.6719
-8.7812,-6.4375,-10.6016,-4.6562
-8.7891,-6.4062,-10.6484,-4.7266
-8.7969,-6.3906,-10.6562,-4.7344
-8.9141,-6.4062,-10.6797,-4.7656
-8.9297,-6.4375,-10.7188,-4.7188
-8.8438,-6.5547,-10.6484,-4.75
-8.9297,-6.5234,-10.7734,-4.8438
-8.9844,-6.5703,-10.7578,-4.7969
-8.9453,-6.6172,-10.6953,-4.8828
-8.9766,-6.6094,-10.8281,-4.9375
-9.0156,-6.6328,-10.7891,-4.9453
-9.0625,-6.625,-10.7578,-4.8984
-9.0078,-6.6641,-10.8359,-4.8984
-9.0078,-6.6172,-10.8047,-5.0078
-9.1328,-6.7031,-10.9219,-4.9844
-9.0625,-6.6875,-10.8359,-5.0469
-9.0547,-6.6719,-10.9531,-5.0234
-9.1641,-6.6953,-10.9766,-5.0
-9.1953,-6.7656,-10.9141,-5.0156
-9.2344,-6.8125,-10.9219,-5.1328
-9.2188,-6.8203,-10.9922,-5.0547
-9.2188,-6.8438,-11.0703,-5.1172
-9.2188,-6.8672,-10.9688,-5.1797
-9.3125,-6.8672,-11.0703,-5.1719
-9.2656,-6.8281,-11.1094,-5.1875
-9.3203,-6.9375,-11.0625,-5.2422
-9.25,-6.8516,-11.0547,-5.1719
-9.2969,-6.9062,-11.1641,-5.1953
-9.375,-6.9766,-11.1953,-5.2969
-9.3594,-6.9531,-11.2031,-5.2344
-9.3438,-6.9453,-11.1953,-5.2891
-9.4219,-7.0078,-11.2188,-5.2812
-9.4453,-6.9609,-11.1719,-5.3438
-9.5,-7.0156,-11.2266,-5.3125
-9.4062,-7.0625,-11.2422,-5.3516
-9.4609,-7.0703,-11.2422,-5.4453
-9.4609,-7.1016,-11.2891,-5.4609
-9.4922,-7.0703,-11.3594,-5.4844
-9.5469,-7.1406,-11.2812,-5.3906
-9.5,-7.125,-11.3359,-5.5
-9.5703,-7.1719,-11.3359,-5.4297
-9.5859,-7.1484,-11.3984,-5.4844
-9.6172,-7.2734,-11.375,-5.5547
-9.6328,-7.2656,-11.4062,-5.5391
-9.6875,-7.2422,-11.4062,-5.5234
-9.6719,-7.2969,-11.4453,-5.5625
-9.6406,-7.2891,-11.4766,-5.5547
-9.6953,-7.2656,-11.4531,-5.6328
-9.7344,-7.3281,-11.5938,-5.6172
-9.7734,-7.3594,-11.5391,-5.6328
-9.8125,-7.3516,-11.5391,-5.6406
-9.7969,-7.3906,-11.625,-5.7109
-9.7969,-7.4141,-11.6484,-5.6641
-9.7734,-7.4141,-11.5625,-5.7266
-9.8359,-7.4219,-11.5938,-5.7422
-9.9141,-7.4297,-11.6016,-5.7109
-9.9453,-7.4531,-11.6562,-5.7734
-9.875,-7.5391,-11.6719,-5.7422
-9.9375,-7.5312,-11.75,-5.8438
-9.9766,-7.5781,-11.7109,-5.7812
-9.9297,-7.5078,-11.75,-5.8281
-10.0156,-7.6406,-11.7344,-5.9062
-9.9453,-7.5938,-11.8125,-5.9219
-10.0625,-7.5781,-11.7734,-5.9219
-10.0938,-7.5938,-11.875,-5.9219
-10.0312,-7.6797,-11.7891,-6.0
-10.0391,-7.6328,-11.8984,-6.0
-10.1328,-7.75,-11.9219,-5.9297
-10.1094,-7.6641,-11.9375,-6.0312
-10.0703,-7.6953,-11.8828,-6.0859
-10.125,-7.7891,-11.8984,-6.0625
-10.2109,-7.7266,-11.9922,-6.1016
-10.2109,-7.7734,-11.9922,-6.0391
-10.2578,-7.7734,-12.0,-6.1094
-10.1797,-7.8594,-12.0,-6.1016
-10.2578,-7.7891,-12.0312,-6.1094
-10.2656,-7.8438,-12.0547,-6.1641
-10.2656,-7.9062,-12.0781,-6.2344
-10.3203,-7.8438,-12.125,-6.2109
-10.2734,-7.8906,-12.0859,-6.2734
-10.3672,-7.9375,-12.1094,-6.2344
-10.3203,-8.0078,-12.1719,-6.2891
-10.3047,-7.9609,-12.2109,-6.2266
-10.3828,-7.9844,-12.2266,-6.3125
-10.4453,-7.9531,-12.1641,-6.3672
-10.4297,-8.0703,-12.1719,-6.3125
-10.3906,-7.9844,-12.2422,-6.3438
-10.5234,-8.1016,-12.2109,-6.3672
-10.5156,-8.0469,-12.3359,-6.3281
-10.4766,-8.0938,-12.2656,-6.3828
-10.5469,-8.0938,-12.2812,-6.3672
-10.4844,-8.1406,-12.2969,-6.4609
-10.5547,-8.0938,-12.3203,-6.4297
-10.5859,-8.1797,-12.3203,-6.4297
-10.5312,-8.1953,-12.3984,-6.4453
-10.6562,-8.1875,-12.4062,-6.5391
-10.6875,-8.2109,-12.4375,-6.4766
-10.6562,-8.2188,-12.4453,-6.5234
-10.7109,-8.25,-12.4922,-6.5234
-10.7266,-8.3281,-12.5078,-6.625
-10.7344,-8.2891,-12.5469,-6.5391
-10.7734,-8.3672,-12.5781,-6.6719
-10.7344,-8.375,-12.4922,-6.625
-10.7891,-8.3047,-12.4922,-6.6328
-10.7422,-8.3984,-12.5703,-6.6562
-10.7344,-8.3906,-12.6094,-6.625
-10.7656,-8.4375,-12.5547,-6.6875
-10.7969,-8.4844,-12.6172,-6.7109
-10.8828,-8.4297,-12.6406,-6.7891
-10.8828,-8.5,-12.6875,-6.7969
-10.8281,-8.4609,-12.6953,-6.8047
-10.875,-8.4531,-12.6875,-6.8359
-10.9531,-8.4922,-12.7109,-6.8359
-10.9688,-8.5078,-12.7578,-6.8516
-10.9297,-8.5859,-12.7109,-6.8984
-10.9297,-8.5938,-12.75,-6.8672
-10.9844,-8.6016,-12.8438,-6.9453
-11.0156,-8.5547,-12.8203,-6.9141
-11.0469,-8.6172,-12.7891,-6.9297
-10.9844,-8.6875,-12.8594,-6.9453
-11.0547,-8.6875,-12.8281,-6.9141
-11.1016,-8.6953,-12.8828,-6.9219
-11.1094,-8.7031,-12.9297,-6.9531
-11.1484,-8.7266,-12.8672,-7.0078
-11.0703,-8.75,-12.9844,-7.0156
-11.1641,-8.7109,-12.9609,-6.9922
-11.2031,-8.7891,-12.9609,-7.0781
-11.2266,-8.7812,-13.0312,-7.0859
-11.2344,-8.8047,-13.0,-7.0781
-11.1719,-8.8672,-13.0312,-7.0547
-11.2188,-8.8438,-12.9922,-7.1094
-11.2891,-8.8906,-13.0234,-7.1406
-11.3281,-8.9297,-13.0859,-7.1875
-11.3438,-8.875,-13.0859,-7.1875
-11.2734,-8.9062,-13.1406,-7.2656
-11.3672,-8.9609,-13.1797,-7.2734
-11.3281,-8.9844,-13.1484,-7.1797
-11.3828,-8.9688,-13.1484,-7.2969
-11.3359,-8.9609,-13.1641,-7.2344
-11.3984,-9.0312,-13.1406,-7.3516
-11.4609,-8.9453,-13.1641,-7.3672
-11.375,-9.0078,-13.2656,-7.3438
-11.4531,-8.9922,-13.2188,-7.375
-11.4922,-9.0781,-13.2109,-7.3594
-11.5,-9.1094,-13.2578,-7.3281
-11.4609,-9.0312,-13.2734,-7.4531
-11.4531,-9.1719,-13.2812,-7.3828
-11.5781,-9.125,-13.3203,-7.3672
-11.4844,-9.1094,-13.3438,-7.4219
-11.6016,-9.2109,-13.4062,-7.4219
-11.5469,-9.2188,-13.3516,-7.4297
-11.5547,-9.2578,-13.4297,-7.4609
-11.5547,-9.1875,-13.4219,-7.4531
-11.6094,-9.2344,-13.4531,-7.5938
-11.6875,-9.2891,-13.4062,-7.6016
-11.6328,-9.2266,-13.4062,-7.5781
-11.7344,-9.2734,-13.4609,-7.625
-11.6562,-9.3516,-13.5391,-7.5781
-11.7578,-9.375,-13.5,-7.5547
-11.7266,-9.2969,-13.5312,-7.6719
-11.7344,-9.4141,-13.5625,-7.7109
-11.7266,-9.4062,-13.6094,-7.6875
-11.8438,-9.3672,-13.5781,-7.6719
-11.8125,-9.375,-13.6094,-7.6797
-11.8672,-9.4219,-13.5703,-7.7422
-11.8984,-9.4297,-13.625,-7.6797
-11.8438,-9.4766,-13.6328,-7.7422
-11.8672,-9.4062,-13.6484,-7.7891
-11.9375,-9.5234,-13.7266,-7.7969
-11.9297,-9.5234,-13.6953,-7.7969
-11.8594,-9.5703,-13.75,-7.8203
-11.9453,-9.4766,-13.7734,-7.7734
-11.9766,-9.4922,-13.7812,-7.8516
-11.9609,-9.6094,-13.7266,-7.8594
-11.9844,-9.5469,-13.7734,-7.8906
-12.0078,-9.6562,-13.8125,-7.9141
-12.0,-9.6484,-13.8281,-7.9219
-11.9766,-9.5781,-13.7969,-7.9688
-12.0156,-9.6328,-13.8047,-7.9844
-12.0469,-9.6875,-13.8125,-7.9375
-12.1094,-9.6562,-13.9297,-8.0234
-12.1406,-9.7422,-13.8438,-7.9609
-12.1406,-9.7031,-13.9688,-7.9688
-12.0938,-9.75,-13.9766,-8.0156
-12.2031,-9.7812,-13.9297,-8.0703
-12.1406,-9.7812,-14.0312,-8.0234
-12.1875,-9.7734,-13.9531,-8.1172
-12.2109,-9.8594,-14.0547,-8.0469
-12.2812,-9.7969,-13.9922,-8.1406
-12.2266,-9.8828,-13.9766,-8.1328
-12.2422,-9.8828,-14.0156,-8.125
-12.2969,-9.8281,-14.0312,-8.1172
-12.3047,-9.8984,-14.1016,-8.1641
-12.3438,-9.8984,-14.1406,-8.1953
-12.3672,-9.9688,-14.0781,-8.2812
-12.2969,-9.9141,-14.1328,-8.2109
-12.3594,-9.9531,-14.1172,-8.2812
-12.3594,-9.9688,-14.2266,-8.2578
-12.3906,-9.9609,-14.2344,-8.2422
-12.4062,-10.0312,-14.25,-8.2969
-12.375,-10.0781,-14.1641,-8.2734
-12.4688,-9.9922,-14.2344,-8.3828
-12.4766,-10.0547,-14.2109,-8.375
-12.5078,-10.0547,-14.3203,-8.3516
-12.5,-10.1328,-14.3281,-8.3906
-12.5156,-10.1484,-14.3125,-8.3359
-12.4531,-10.0859,-14.2734,-8.4062
-12.5781,-10.1172,-14.2812,-8.3984
-12.6016,-10.0859,-14.2969,-8.4219
-12.5,-10.1406,-14.3594,-8.4219
-12.5156,-10.1953,-14.3281,-8.5156
-12.6094,-10.2344,-14.375,-8.5547
-12.6719,-10.1953,-14.4453,-8.5156
-12.6641,-10.1719,-14.3672,-8.5781
-12.6797,-10.1875,-14.4609,-8.5625
-12.6641,-10.2188,-14.3984,-8.5234
-12.7188,-10.2891,-14.4688,-8.6094
-12.625,-10.25,-14.5469,-8.6094
-12.6406,-10.2969,-14.4766,-8.6562
-12.6797,-10.3516,-14.5469,-8.6484
-12.7188,-10.375,-14.5469,-8.6641
-12.7891,-10.2891,-14.6016,-8.7109
-12.7266,-10.4141,-14.5391,-8.6484
-12.7969,-10.3438,-14.6328,-8.7031
-12.7578,-10.4062,-14.6094,-8.6875
-12.8125,-10.4609,-14.6719,-8.6641
-12.7734,-10.4219,-14.5703,-8.6719
-12.8984,-10.4922,-14.6953,-8.7578
-12.8438,-10.4297,-14.6328,-8.8203
-12.9375,-10.4453,-14.6562,-8.7656
-12.8594,-10.5391,-14.6641,-8.7812
-12.9688,-10.4453,-14.7422,-8.7656
-12.8906,-10.4609,-14.7812,-8.875
-12.9219,-10.5703,-14.7266,-8.8594
-12.9766,-10.6016,-14.7656,-8.8438
-12.9297,-10.6328,-14.7109,-8.8281
-13.0234,-10.5469,-14.7422,-8.9062
-12.9531,-10.6641,-14.8125,-8.9453
-13.0078,-10.6641,-14.8281,-8.8672
-13.0547,-10.6953,-14.8203,-8.8906
-13.0703,-10.625,-14.8984,-8.9609
-13.0234,-10.625,-14.8125,-9.0234
-13.0312,-10.6562,-14.9297,-8.9688
-13.0938,-10.7344,-14.8516,-9.0
-13.1406,-10.6484,-14.9609,-9.0469
-13.0859,-10.7344,-14.8828,-9.0625
-13.1328,-10.7031,-14.8984,-9.0234
-13.1719,-10.7266,-15.0078,-9.0234
-13.2266,-10.7266,-14.9922,-9.0625
-13.1953,-10.8438,-14.9219,-9.1484
-13.1797,-10.7969,-14.9375,-9.0703
-13.2031,-10.7969,-15.0156,-9.125
-13.2188,-10.8203,-15.0391,-9.1484
-13.25,-10.7891,-15.0625,-9.1797
-13.2188,-10.9219,-15.0312,-9.1406
-13.25,-10.8984,-15.125,-9.1562
-13.2422,-10.9141,-15.0547,-9.2109
-13.2891,-10.8828,-15.0703,-9.1797
-13.2734,-10.875,-15.0703,-9.2344
-13.3672,-10.9062,-15.1953,-9.1953
-13.3438,-10.9844,-15.1797,-9.2344
-13.3984,-10.9453,-15.1953,-9.2344
-13.3516,-11.0312,-15.2188,-9.2188
-13.3672,-10.9453,-15.25,-9.2734
-13.3828,-11.0234,-15.2422,-9.2891
-13.3828,-11.0469,-15.2188,-9.3281
-13.4688,-11.0,-15.2578,-9.3906
-13.4141,-11.0781,-15.2734,-9.4062
-13.4141,-11.1328,-15.2578,-9.3906
-13.5078,-11.0234,-15.2656,-9.4219
-13.4609,-11.1016,-15.3594,-9.4297
-13.5156,-11.1719,-15.2734,-9.4453
-13.5859,-11.1719,-15.3203,-9.4688
-13.5938,-11.0938,-15.3906,-9.3828
-13.5781,-11.1016,-15.2969,-9.4766
-13.5312,-11.125,-15.3203,-9.4766
-13.5781,-11.1484,-15.375,-9.5156
-13.5547,-11.2109,-15.4219,-9.4609
-13.6094,-11.2656,-15.4375,-9.4609
-13.6016,-11.2031,-15.4922,-9.5156
-13.5859,-11.1875,-15.4531,-9.5234
-13.7188,-11.2812,-15.4219,-9.5312
-13.6953,-11.2422,-15.4766,-9.6328
-13.7031,-11.3438,-15.5234,-9.6172
-13.7344,-11.3047,-15.5156,-9.6562
-13.75,-11.2812,-15.5078,-9.5625
-13.6797,-11.3906,-15.4844,-9.6172
-13.7812,-11.3359,-15.5156,-9.6641
-13.75,-11.375,-15.6094,-9.7188
-13.7734,-11.3984,-15.6328,-9.7031
-13.7812,-11.3906,-15.6328,-9.7422
-13.8281,-11.3672,-15.5547,-9.6875
-13.8125,-11.4766,-15.6016,-9.7812
-13.8672,-11.4766,-15.6406,-9.7109
-13.8906,-11.3906,-15.625,-9.7891
-13.9141,-11.4141,-15.6328,-9.8125
-13.9375,-11.4766,-15.7344,-9.8047
-13.9531,-11.5469,-15.6406,-9.8438
-13.8984,-11.4609,-15.7578,-9.8359
-13.8906,-11.5312,-15.7422,-9.7578
-13.9062,-11.5938,-15.7969,-9.875
-13.9375,-11.5234,-15.75,-9.8047
-14.0234,-11.625,-15.7812,-9.8438
-14.0156,-11.5625,-15.7734,-9.9219
-14.0156,-11.5469,-15.7969,-9.8906
-14.0547,-11.6328,-15.7734,-9.9297
-14.0469,-11.625,-15.8594,-9.875
-14.0391,-11.625,-15.7812,-9.9219
-14.0469,-11.6875,-15.875,-9.9141
-14.0703,-11.6719,-15.9219,-9.9922
-14.0234,-11.6328,-15.8516,-10.0156
-14.0469,-11.6641,-15.875,-9.9766
-14.0391,-11.6641,-15.9219,-9.9375
-14.1719,-11.7734,-15.9531,-10.0469
-14.1797,-11.6875,-15.9922,-10.0859
-14.1094,-11.7656,-15.9844,-10.1016
-14.1094,-11.7344,-15.9375,-10.1172
-14.1562,-11.8125,-15.9219,-10.1016
-14.1328,-11.7266,-15.9609,-10.0703
-14.1484,-11.7969,-16.0547,-10.0703
-14.1875,-11.8516,-16.0078,-10.0625
-14.2812,-11.8828,-15.9844,-10.1016
-14.2188,-11.7812,-15.9844,-10.1172
-14.3125,-11.8125,-16.0547,-10.1094
-14.2266,-11.875,-16.1172,-10.1328
-14.3125,-11.9062,-16.125,-10.1172
-14.3125,-11.8828,-16.0703,-10.1797
-14.2891,-11.875,-16.1172,-10.2344
-14.3203,-11.9688,-16.1094,-10.1719
-14.375,-11.9766,-16.1719,-10.2734
-14.3359,-11.9297,-16.1328,-10.1953
-14.3125,-12.0,-16.1484,-10.2031
-14.4141,-12.0312,-16.1641,-10.2422
-14.375,-11.9766,-16.125,-10.3203
-14.3516,-11.9766,-16.2266,-10.3281
-14.4062,-12.0312,-16.1953,-10.3516
-14.4141,-11.9844,-16.2891,-10.3438
-14.4766,-12.0234,-16.2969,-10.3672
-14.5,-12.0547,-16.1953,-10.3594
-14.4688,-12.0469,-16.2578,-10.3125
-14.5234,-12.1016,-16.2891,-10.3203
-14.4531,-12.1406,-16.2734,-10.3359
-14.5234,-12.1562,-16.2969,-10.3984
-14.4922,-12.0859,-16.2656,-10.3984
-14.5547,-12.1328,-16.3828,-10.375
-14.5859,-12.1875,-16.3984,-10.4531
-14.5547,-12.1562,-16.3281,-10.4062
-14.5625,-12.2031,-16.4297,-10.4141
-14.5781,-12.1484,-16.3984,-10.4219
-14.5703,-12.1484,-16.4141,-10.5547
-14.5703,-12.2422,-16.3828,-10.4688
-14.6328,-12.1641,-16.4531,-10.4922
-14.5938,-12.2656,-16.4766,-10.4844
-14.7031,-12.2109,-16.5,-10.6094
-14.6328,-12.2031,-16.4531,-10.5312
-14.6719,-12.3359,-16.5078,-10.6016
-14.7188,-12.3359,-16.4375,-10.6016
-14.7578,-12.25,-16.4531,-10.5547
-14.6562,-12.3438,-16.5703,-10.6172
-14.7031,-12.3438,-16.5156,-10.6328
-14.7422,-12.3516,-16.5859,-10.6016
-14.7656,-12.3125,-16.5,-10.6797
-14.7969,-12.4062,-16.5078,-10.6641
-14.8047,-12.3672,-16.5312,-10.7188
-14.7969,-12.4219,-16.5391,-10.7188
-14.8438,-12.4062,-16.6016,-10.7656
-14.8672,-12.4062,-16.5625,-10.7031
-14.8594,-12.3984,-16.6406,-10.6875
-14.8828,-12.4141,-16.6328,-10.75
-14.7969,-12.4609,-16.6719,-10.8125
-14.8984,-12.4453,-16.6562,-10.7891
-14.9062,-12.4219,-16.6875,-10.8359
-14.9219,-12.4297,-16.6406,-10.7344
-14.8438,-12.4844,-16.7031,-10.8359
-14.9531,-12.4844,-16.7734,-10.8125
-14.8672,-12.4766,-16.7812,-10.7969
-15.0,-12.4922,-16.7109,-10.8125
-15.0,-12.5703,-16.7344,-10.8594
-14.9766,-12.5078,-16.7734,-10.8281
-14.9688,-12.5703,-16.7188,-10.8594
-14.9766,-12.6484,-16.7734,-10.8672
-15.0,-12.5547,-16.7422,-10.9531
-15.0625,-12.6172,-16.7812,-10.9141
-15.0,-12.6094,-16.8359,-10.9766
-15.0625,-12.6797,-16.7891,-10.9922
-15.1094,-12.6016,-16.8281,-10.9922
-15.0234,-12.7031,-16.8359,-11.0156
-15.0156,-12.625,-16.8125,-10.9766
-15.0391,-12.75,-16.8672,-10.9688
-15.0703,-12.7578,-16.8828,-11.0
-15.0781,-12.7734,-16.9453,-10.9531
-15.1016,-12.7812,-16.8672,-11.0
-15.1797,-12.7344,-16.9922,-11.0859
-15.1797,-12.7188,-16.9609,-11.0547
-15.1328,-12.8125,-16.9062,-11.0859
-15.1953,-12.75,-16.9609,-11.0703
-15.2344,-12.8047,-17.0156,-11.0625
-15.2188,-12.7656,-17.0391,-11.125
-15.1641,-12.8281,-16.9766,-11.125
-15.1797,-12.8828,-17.0,-11.1016
-15.1797,-12.8516,-16.9844,-11.1328
-15.2422,-12.7812,-17.0859,-11.1016
-15.2656,-12.8125,-17.0078,-11.1484
-15.2031,-12.8203,-17.0547,-11.1172
-15.2188,-12.8594,-17.0469,-11.2344
-15.3203,-12.8984,-17.1484,-11.2031
-15.2734,-12.9141,-17.1484,-11.2031
-15.3203,-12.8828,-17.1328,-11.25
-15.2812,-12.9844,-17.0859,-11.1953
-15.3203,-12.9141,-17.1094,-11.2656
-15.4062,-12.8984,-17.0859,-11.2812
-15.3125,-12.9531,-17.1797,-11.2578
-15.3516,-12.9844,-17.1641,-11.25
-15.4219,-13.0391,-17.2031,-11.3359
-15.3672,-13.0312,-17.1953,-11.3359
-15.3828,-13.0078,-17.2656,-11.2891
-15.4297,-12.9844,-17.2578,-11.2578
-15.4453,-13.0156,-17.2266,-11.3516
-15.3828,-12.9922,-17.1797,-11.3125
-15.4844,-13.0,-17.1953,-11.2891
-15.5234,-13.0625,-17.3125,-11.3594
-15.4219,-13.0234,-17.2734,-11.4219
-15.4688,-13.1328,-17.2422,-11.3438
-15.4453,-13.1094,-17.2656,-11.3438
-15.5703,-13.1172,-17.3594,-11.4375
-15.4688,-13.1016,-17.3125,-11.3594
-15.5625,-13.0938,-17.3438,-11.4609
-15.5938,-13.125,-17.3828,-11.4141
-15.5469,-13.1016,-17.3203,-11.4062
-15.5547,-13.1172,-17.4219,-11.4844
-15.5625,-13.2344,-17.3672,-11.4141
-15.5469,-13.1328,-17.3672,-11.4453
-15.625,-13.1797,-17.375,-11.5391
-15.5781,-13.2656,-17.3672,-11.5469
-15.6484,-13.2422,-17.4688,-11.4688
-15.6641,-13.2422,-17.3984,-11.5781
-15.6016,-13.25,-17.4844,-11.5391
-15.6016,-13.2188,-17.4297,-11.5391
-15.6016,-13.2109,-17.4219,-11.5859
-15.6641,-13.2422,-17.4766,-11.5547
-15.625,-13.2266,-17.4375,-11.6016
-15.6953,-13.2656,-17.4844,-11.5391
-15.6484,-13.3672,-17.5469,-11.6406
-15.6953,-13.3281,-17.5391,-11.6172
-15.7578,-13.3672,-17.5781,-11.5703
-15.7656,-13.3281,-17.5391,-11.5781
-15.8125,-13.3906,-17.6016,-11.6797
-15.7812,-13.3047,-17.5234,-11.6875
-15.7812,-13.4141,-17.5078,-11.7031
-15.7422,-13.4453,-17.6328,-11.6328
-15.7344,-13.3906,-17.5938,-11.6797
-15.8672,-13.4062,-17.6172,-11.7031
-15.7812,-13.3516,-17.5547,-11.7109
-15.8125,-13.4766,-17.6719,-11.7422
-15.7812,-13.4141,-17.6484,-11.7812
-15.8438,-13.4062,-17.6562,-11.7656
-15.875,-13.4062,-17.6953,-11.7656
-15.875,-13.5078,-17.6562,-11.7891
-15.8281,-13.4766,-17.7188,-11.8203
-15.8594,-13.5156,-17.6562,-11.8359
-15.8594,-13.5078,-17.7266,-11.8516
-15.9219,-13.5469,-17.7578,-11.7891
-15.8672,-13.4688,-17.7188,-11.7656
-15.8984,-13.5312,-17.7656,-11.8594
-15.9688,-13.5469,-17.7891,-11.8984
-15.9688,-13.6094,-17.7422,-11.8984
-15.9609,-13.5,-17.8203,-11.8594
-15.9766,-13.5391,-17.8281,-11.8281
-15.9297,-13.6016,-17.7969,-11.8672
-16.0469,-13.5312,-17.7969,-11.8281
-16.0469,-13.6172,-17.7812,-11.9609
-15.9531,-13.6719,-17.8281,-11.8828
-16.0625,-13.6016,-17.7734,-11.8984
-16.0625,-13.5703,-17.8203,-11.8906
-16.1016,-13.6797,-17.8906,-11.9297
-16.0781,-13.6797,-17.8828,-11.9219
-16.1094,-13.6172,-17.8672,-11.9219
-16.0234,-13.7344,-17.9219,-11.9219
-16.1172,-13.6719,-17.8281,-11.9609
-16.1328,-13.7031,-17.8516,-12.0078
-16.0391,-13.6406,-17.8828,-11.9609
-16.1641,-13.7109,-17.9219,-11.9844
-16.0703,-13.6719,-17.9531,-12.0234
-16.1016,-13.7891,-17.9688,-12.0781
-16.1484,-13.7031,-18.0,-12.0703
-16.1016,-13.7812,-17.9375,-12.0625
-16.1328,-13.7188,-17.9219,-12.0312
-16.1797,-13.7656,-17.9297,-12.0391
-16.1562,-13.7266,-18.0391,-12.0469
-16.1875,-13.8125,-18.0312,-12.125
-16.2188,-13.7969,-18.0078,-12.1406
-16.2578,-13.8594,-17.9609,-12.0703
-16.2656,-13.8281,-18.0781,-12.125
-16.2578,-13.8438,-18.0547,-12.1562
-16.2656,-13.8984,-18.0156,-12.1094
-16.2656,-13.8281,-18.0781,-12.1172
-16.2422,-13.8984,-18.0547,-12.1484
-16.2266,-13.9219,-18.1094,-12.1484
-16.2578,-13.875,-18.0156,-12.1953
-16.2422,-13.9219,-18.0938,-12.1641
-16.2812,-13.9375,-18.0859,-12.1641
-16.3047,-13.9609,-18.1641,-12.1719
-16.3125,-13.9609,-18.1406,-12.2422
-16.3828,-13.9688,-18.125,-12.2109
-16.2812,-13.8906,-18.1406,-12.2578
-16.3594,-13.8828,-18.1328,-12.1797
-16.3594,-13.9531,-18.1719,-12.2969
-16.4062,-13.9297,-18.1953,-12.3125
-16.3359,-13.9688,-18.1562,-12.3047
-16.3984,-13.9844,-18.2109,-12.2812
-16.4141,-14.0469,-18.2344,-12.3047
-16.3672,-13.9453,-18.1875,-12.3359
-16.4531,-14.0312,-18.1641,-12.2734
-16.4219,-13.9844,-18.2656,-12.3203
-16.4453,-14.0,-18.2656,-12.3047
-16.4688,-14.0,-18.2188,-12.3047
-16.4375,-14.0703,-18.2422,-12.3203
-16.4688,-14.1016,-18.2109,-12.2969
-16.4766,-14.0781,-18.2656,-12.3906
-16.4688,-14.0312,-18.2344,-12.4297
-16.5234,-14.0547,-18.3281,-12.3906
-16.5078,-14.1328,-18.3359,-12.3828
-16.5078,-14.1328,-18.2344,-12.4219
-16.5469,-14.1641,-18.2812,-12.3516
-16.5625,-14.1719,-18.3516,-12.3594
-16.4922,-14.0938,-18.3047,-12.3828
-16.5234,-14.0938,-18.2891,-12.4922
-16.5156,-14.1016,-18.3984,-12.3906
-16.5859,-14.1172,-18.3438,-12.5
-16.5156,-14.125,-18.3125,-12.4297
-16.5469,-14.125,-18.3672,-12.4453
-16.5312,-14.1641,-18.3672,-12.4297
-16.5391,-14.1797,-18.4297,-12.4922
-16.5703,-14.2422,-18.3281,-12.5078
-16.5391,-14.2422,-18.3828,-12.5156
-16.5469,-14.1953,-18.3438,-12.4453
-16.5781,-14.1797,-18.4531,-12.4844
-16.6562,-14.2031,-18.4531,-12.5625
-16.5703,-14.2422,-18.4766,-12.5234
-16.6328,-14.3047,-18.3828,-12.5078
